wl,n
9.320000E+00,3.874710E-05
9.330000E+00,3.767130E-05
9.340000E+00,3.670310E-05
9.350000E+00,3.583140E-05
9.360000E+00,3.504640E-05
9.370000E+00,3.433960E-05
9.380000E+00,3.370350E-05
9.390000E+00,3.313140E-05
9.400000E+00,3.261750E-05
9.410000E+00,3.215660E-05
9.420000E+00,3.174410E-05
9.430000E+00,3.137600E-05
9.440000E+00,3.104850E-05
9.450000E+00,3.075850E-05
9.460000E+00,3.050310E-05
9.470000E+00,3.027960E-05
9.480000E+00,3.008570E-05
9.490000E+00,2.991930E-05
9.500000E+00,2.977860E-05
9.510000E+00,2.966180E-05
9.520000E+00,2.956740E-05
9.530000E+00,2.949410E-05
9.540000E+00,2.944060E-05
9.550000E+00,2.940570E-05
9.560000E+00,2.938840E-05
9.570000E+00,2.938780E-05
9.580000E+00,2.940310E-05
9.590000E+00,2.943350E-05
9.600000E+00,2.947820E-05
9.610000E+00,2.953680E-05
9.620000E+00,2.960850E-05
9.630000E+00,2.969280E-05
9.640000E+00,2.978940E-05
9.650000E+00,2.989780E-05
9.660000E+00,3.001750E-05
9.670000E+00,3.014820E-05
9.680000E+00,3.028970E-05
9.690000E+00,3.044150E-05
9.700000E+00,3.060350E-05
9.710000E+00,3.077550E-05
9.720000E+00,3.095720E-05
9.730000E+00,3.114840E-05
9.740000E+00,3.134900E-05
9.750000E+00,3.155880E-05
9.760000E+00,3.177780E-05
9.770000E+00,3.200570E-05
9.780000E+00,3.224250E-05
9.790000E+00,3.248820E-05
9.800000E+00,3.274260E-05
9.810000E+00,3.300580E-05
9.820000E+00,3.327760E-05
9.830000E+00,3.355810E-05
9.840000E+00,3.384720E-05
9.850000E+00,3.414500E-05
9.860000E+00,3.445140E-05
9.870000E+00,3.476650E-05
9.880000E+00,3.509030E-05
9.890000E+00,3.542280E-05
9.900000E+00,3.576410E-05
9.910000E+00,3.611430E-05
9.920000E+00,3.647330E-05
9.930000E+00,3.684130E-05
9.940000E+00,3.721840E-05
9.950000E+00,3.760450E-05
9.960000E+00,3.800000E-05
9.970000E+00,3.840470E-05
9.980000E+00,3.881890E-05
9.990000E+00,3.924260E-05
1.000000E+01,3.967600E-05
1.001000E+01,4.011930E-05
1.002000E+01,4.057240E-05
1.003000E+01,4.103570E-05
1.004000E+01,4.150920E-05
1.005000E+01,4.199310E-05
1.006000E+01,4.248760E-05
1.007000E+01,4.299280E-05
1.008000E+01,4.350890E-05
1.009000E+01,4.403610E-05
1.010000E+01,4.457450E-05
1.011000E+01,4.512450E-05
1.012000E+01,4.568610E-05
1.013000E+01,4.625960E-05
1.014000E+01,4.684530E-05
1.015000E+01,4.744320E-05
1.016000E+01,4.805370E-05
1.017000E+01,4.867700E-05
1.018000E+01,4.931330E-05
1.019000E+01,4.996290E-05
1.020000E+01,5.062600E-05
1.021000E+01,5.130290E-05
1.022000E+01,5.199380E-05
1.023000E+01,5.269910E-05
1.024000E+01,5.341900E-05
1.025000E+01,5.415370E-05
1.026000E+01,5.490370E-05
1.027000E+01,5.566910E-05
1.028000E+01,5.645020E-05
1.029000E+01,5.724750E-05
1.030000E+01,5.806110E-05
1.031000E+01,5.889140E-05
1.032000E+01,5.973880E-05
1.033000E+01,6.060350E-05
1.034000E+01,6.148580E-05
1.035000E+01,6.238620E-05
1.036000E+01,6.330490E-05
1.037000E+01,6.424230E-05
1.038000E+01,6.519880E-05
1.039000E+01,6.617460E-05
1.040000E+01,6.717010E-05
1.041000E+01,6.818560E-05
1.042000E+01,6.922160E-05
1.043000E+01,7.027840E-05
1.044000E+01,7.135620E-05
1.045000E+01,7.245560E-05
1.046000E+01,7.357670E-05
1.047000E+01,7.471990E-05
1.048000E+01,7.588560E-05
1.049000E+01,7.707410E-05
1.050000E+01,7.828570E-05
1.051000E+01,7.952070E-05
1.052000E+01,8.077950E-05
1.053000E+01,8.206230E-05
1.054000E+01,8.336930E-05
1.055000E+01,8.470100E-05
1.056000E+01,8.605740E-05
1.057000E+01,8.743890E-05
1.058000E+01,8.884560E-05
1.059000E+01,9.027770E-05
1.060000E+01,9.173540E-05
1.061000E+01,9.321880E-05
1.062000E+01,9.472800E-05
1.063000E+01,9.626300E-05
1.064000E+01,9.782400E-05
1.065000E+01,9.941080E-05
1.066000E+01,1.010234E-04
1.067000E+01,1.026618E-04
1.068000E+01,1.043257E-04
1.069000E+01,1.060150E-04
1.070000E+01,1.077293E-04
1.071000E+01,1.094684E-04
1.072000E+01,1.112319E-04
1.073000E+01,1.130192E-04
1.074000E+01,1.148300E-04
1.075000E+01,1.166634E-04
1.076000E+01,1.185189E-04
1.077000E+01,1.203956E-04
1.078000E+01,1.222928E-04
1.079000E+01,1.242093E-04
1.080000E+01,1.261441E-04
1.081000E+01,1.280961E-04
1.082000E+01,1.300639E-04
1.083000E+01,1.320462E-04
1.084000E+01,1.340414E-04
1.085000E+01,1.360479E-04
1.086000E+01,1.380640E-04
1.087000E+01,1.400878E-04
1.088000E+01,1.421173E-04
1.089000E+01,1.441503E-04
1.090000E+01,1.461848E-04
1.091000E+01,1.482181E-04
1.092000E+01,1.502480E-04
1.093000E+01,1.522718E-04
1.094000E+01,1.542867E-04
1.095000E+01,1.562900E-04
1.096000E+01,1.582786E-04
1.097000E+01,1.602496E-04
1.098000E+01,1.621997E-04
1.099000E+01,1.641259E-04
1.100000E+01,1.660248E-04
1.101000E+01,1.678930E-04
1.102000E+01,1.697272E-04
1.103000E+01,1.715238E-04
1.104000E+01,1.732795E-04
1.105000E+01,1.749908E-04
1.106000E+01,1.766541E-04
1.107000E+01,1.782661E-04
1.108000E+01,1.798234E-04
1.109000E+01,1.813226E-04
1.110000E+01,1.827605E-04
1.111000E+01,1.841339E-04
1.112000E+01,1.854398E-04
1.113000E+01,1.866753E-04
1.114000E+01,1.878377E-04
1.115000E+01,1.889244E-04
1.116000E+01,1.899330E-04
1.117000E+01,1.908613E-04
1.118000E+01,1.917075E-04
1.119000E+01,1.924698E-04
1.120000E+01,1.931468E-04
1.121000E+01,1.937371E-04
1.122000E+01,1.942400E-04
1.123000E+01,1.946547E-04
1.124000E+01,1.949807E-04
1.125000E+01,1.952181E-04
1.126000E+01,1.953668E-04
1.127000E+01,1.954275E-04
1.128000E+01,1.954007E-04
1.129000E+01,1.952874E-04
1.130000E+01,1.950888E-04
1.131000E+01,1.948065E-04
1.132000E+01,1.944419E-04
1.133000E+01,1.939972E-04
1.134000E+01,1.934744E-04
1.135000E+01,1.928759E-04
1.136000E+01,1.922040E-04
1.137000E+01,1.914614E-04
1.138000E+01,1.906510E-04
1.139000E+01,1.897757E-04
1.140000E+01,1.888383E-04
1.141000E+01,1.878421E-04
1.142000E+01,1.867902E-04
1.143000E+01,1.856858E-04
1.144000E+01,1.845322E-04
1.145000E+01,1.833325E-04
1.146000E+01,1.820902E-04
1.147000E+01,1.808084E-04
1.148000E+01,1.794904E-04
1.149000E+01,1.781393E-04
1.150000E+01,1.767584E-04
1.151000E+01,1.753506E-04
1.152000E+01,1.739191E-04
1.153000E+01,1.724668E-04
1.154000E+01,1.709964E-04
1.155000E+01,1.695108E-04
1.156000E+01,1.680127E-04
1.157000E+01,1.665046E-04
1.158000E+01,1.649890E-04
1.159000E+01,1.634683E-04
1.160000E+01,1.619447E-04
1.161000E+01,1.604203E-04
1.162000E+01,1.588972E-04
1.163000E+01,1.573774E-04
1.164000E+01,1.558626E-04
1.165000E+01,1.543546E-04
1.166000E+01,1.528550E-04
1.167000E+01,1.513653E-04
1.168000E+01,1.498869E-04
1.169000E+01,1.484212E-04
1.170000E+01,1.469693E-04
1.171000E+01,1.455324E-04
1.172000E+01,1.441116E-04
1.173000E+01,1.427078E-04
1.174000E+01,1.413219E-04
1.175000E+01,1.399547E-04
1.176000E+01,1.386070E-04
1.177000E+01,1.372794E-04
1.178000E+01,1.359726E-04
1.179000E+01,1.346870E-04
1.180000E+01,1.334232E-04
1.181000E+01,1.321815E-04
1.182000E+01,1.309625E-04
1.183000E+01,1.297663E-04
1.184000E+01,1.285934E-04
1.185000E+01,1.274439E-04
1.186000E+01,1.263181E-04
1.187000E+01,1.252161E-04
1.188000E+01,1.241381E-04
1.189000E+01,1.230841E-04
1.190000E+01,1.220543E-04
1.191000E+01,1.210488E-04
1.192000E+01,1.200675E-04
1.193000E+01,1.191104E-04
1.194000E+01,1.181777E-04
1.195000E+01,1.172692E-04
1.196000E+01,1.163849E-04
1.197000E+01,1.155247E-04
1.198000E+01,1.146886E-04
1.199000E+01,1.138766E-04
1.200000E+01,1.130885E-04
1.201000E+01,1.123243E-04
1.202000E+01,1.115838E-04
1.203000E+01,1.108670E-04
1.204000E+01,1.101737E-04
1.205000E+01,1.095039E-04
1.206000E+01,1.088575E-04
1.207000E+01,1.082343E-04
1.208000E+01,1.076342E-04
1.209000E+01,1.070572E-04
1.210000E+01,1.065032E-04
1.211000E+01,1.059719E-04
1.212000E+01,1.054634E-04
1.213000E+01,1.049776E-04
1.214000E+01,1.045143E-04
1.215000E+01,1.040735E-04
1.216000E+01,1.036552E-04
1.217000E+01,1.032592E-04
1.218000E+01,1.028854E-04
1.219000E+01,1.025340E-04
1.220000E+01,1.022047E-04
1.221000E+01,1.018976E-04
1.222000E+01,1.016127E-04
1.223000E+01,1.013498E-04
1.224000E+01,1.011092E-04
1.225000E+01,1.008906E-04
1.226000E+01,1.006942E-04
1.227000E+01,1.005200E-04
1.228000E+01,1.003681E-04
1.229000E+01,1.002384E-04
1.230000E+01,1.001311E-04
1.231000E+01,1.000463E-04
1.232000E+01,9.998400E-05
1.233000E+01,9.994430E-05
1.234000E+01,9.992740E-05
1.235000E+01,9.993350E-05
1.236000E+01,9.996260E-05
1.237000E+01,1.000149E-04
1.238000E+01,1.000907E-04
1.239000E+01,1.001902E-04
1.240000E+01,1.003135E-04
1.241000E+01,1.004609E-04
1.242000E+01,1.006327E-04
1.243000E+01,1.008292E-04
1.244000E+01,1.010506E-04
1.245000E+01,1.012973E-04
1.246000E+01,1.015696E-04
1.247000E+01,1.018679E-04
1.248000E+01,1.021926E-04
1.249000E+01,1.025440E-04
1.250000E+01,1.029226E-04
1.251000E+01,1.033289E-04
1.252000E+01,1.037634E-04
1.253000E+01,1.042265E-04
1.254000E+01,1.047188E-04
1.255000E+01,1.052408E-04
1.256000E+01,1.057932E-04
1.257000E+01,1.063765E-04
1.258000E+01,1.069913E-04
1.259000E+01,1.076385E-04
1.260000E+01,1.083186E-04
1.261000E+01,1.090325E-04
1.262000E+01,1.097808E-04
1.263000E+01,1.105644E-04
1.264000E+01,1.113841E-04
1.265000E+01,1.122408E-04
1.266000E+01,1.131353E-04
1.267000E+01,1.140687E-04
1.268000E+01,1.150419E-04
1.269000E+01,1.160559E-04
1.270000E+01,1.171118E-04
1.271000E+01,1.182106E-04
1.272000E+01,1.193534E-04
1.273000E+01,1.205415E-04
1.274000E+01,1.217760E-04
1.275000E+01,1.230581E-04
1.276000E+01,1.243890E-04
1.277000E+01,1.257702E-04
1.278000E+01,1.272029E-04
1.279000E+01,1.286885E-04
1.280000E+01,1.302283E-04
1.281000E+01,1.318238E-04
1.282000E+01,1.334764E-04
1.283000E+01,1.351875E-04
1.284000E+01,1.369587E-04
1.285000E+01,1.387913E-04
1.286000E+01,1.406869E-04
1.287000E+01,1.426470E-04
1.288000E+01,1.446730E-04
1.289000E+01,1.467664E-04
1.290000E+01,1.489285E-04
1.291000E+01,1.511607E-04
1.292000E+01,1.534645E-04
1.293000E+01,1.558409E-04
1.294000E+01,1.582912E-04
1.295000E+01,1.608165E-04
1.296000E+01,1.634176E-04
1.297000E+01,1.660954E-04
1.298000E+01,1.688506E-04
1.299000E+01,1.716834E-04
1.300000E+01,1.745943E-04
1.301000E+01,1.775830E-04
1.302000E+01,1.806494E-04
1.303000E+01,1.837927E-04
1.304000E+01,1.870120E-04
1.305000E+01,1.903058E-04
1.306000E+01,1.936724E-04
1.307000E+01,1.971095E-04
1.308000E+01,2.006141E-04
1.309000E+01,2.041829E-04
1.310000E+01,2.078119E-04
1.311000E+01,2.114964E-04
1.312000E+01,2.152310E-04
1.313000E+01,2.190097E-04
1.314000E+01,2.228254E-04
1.315000E+01,2.266706E-04
1.316000E+01,2.305366E-04
1.317000E+01,2.344141E-04
1.318000E+01,2.382929E-04
1.319000E+01,2.421619E-04
1.320000E+01,2.460091E-04
1.321000E+01,2.498219E-04
1.322000E+01,2.535868E-04
1.323000E+01,2.572895E-04
1.324000E+01,2.609155E-04
1.325000E+01,2.644493E-04
1.326000E+01,2.678754E-04
1.327000E+01,2.711779E-04
1.328000E+01,2.743408E-04
1.329000E+01,2.773483E-04
1.330000E+01,2.801848E-04
1.331000E+01,2.828352E-04
1.332000E+01,2.852851E-04
1.333000E+01,2.875209E-04
1.334000E+01,2.895301E-04
1.335000E+01,2.913016E-04
1.336000E+01,2.928255E-04
1.337000E+01,2.940938E-04
1.338000E+01,2.950999E-04
1.339000E+01,2.958393E-04
1.340000E+01,2.963093E-04
1.341000E+01,2.965092E-04
1.342000E+01,2.964401E-04
1.343000E+01,2.961053E-04
1.344000E+01,2.955097E-04
1.345000E+01,2.946601E-04
1.346000E+01,2.935650E-04
1.347000E+01,2.922343E-04
1.348000E+01,2.906793E-04
1.349000E+01,2.889125E-04
1.350000E+01,2.869472E-04
1.351000E+01,2.847976E-04
1.352000E+01,2.824784E-04
1.353000E+01,2.800049E-04
1.354000E+01,2.773922E-04
1.355000E+01,2.746558E-04
1.356000E+01,2.718109E-04
1.357000E+01,2.688725E-04
1.358000E+01,2.658549E-04
1.359000E+01,2.627724E-04
1.360000E+01,2.596383E-04
1.361000E+01,2.564654E-04
1.362000E+01,2.532658E-04
1.363000E+01,2.500507E-04
1.364000E+01,2.468307E-04
1.365000E+01,2.436155E-04
1.366000E+01,2.404140E-04
1.367000E+01,2.372343E-04
1.368000E+01,2.340838E-04
1.369000E+01,2.309692E-04
1.370000E+01,2.278962E-04
1.371000E+01,2.248702E-04
1.372000E+01,2.218958E-04
1.373000E+01,2.189769E-04
1.374000E+01,2.161169E-04
1.375000E+01,2.133188E-04
1.376000E+01,2.105850E-04
1.377000E+01,2.079174E-04
1.378000E+01,2.053176E-04
1.379000E+01,2.027868E-04
1.380000E+01,2.003259E-04
1.381000E+01,1.979355E-04
1.382000E+01,1.956158E-04
1.383000E+01,1.933670E-04
1.384000E+01,1.911889E-04
1.385000E+01,1.890812E-04
1.386000E+01,1.870434E-04
1.387000E+01,1.850749E-04
1.388000E+01,1.831749E-04
1.389000E+01,1.813426E-04
1.390000E+01,1.795771E-04
1.391000E+01,1.778774E-04
1.392000E+01,1.762423E-04
1.393000E+01,1.746708E-04
1.394000E+01,1.731618E-04
1.395000E+01,1.717140E-04
1.396000E+01,1.703264E-04
1.397000E+01,1.689976E-04
1.398000E+01,1.677265E-04
1.399000E+01,1.665118E-04
1.400000E+01,1.653525E-04
1.401000E+01,1.642472E-04
1.402000E+01,1.631948E-04
1.403000E+01,1.621942E-04
1.404000E+01,1.612441E-04
1.405000E+01,1.603436E-04
1.406000E+01,1.594915E-04
1.407000E+01,1.586868E-04
1.408000E+01,1.579283E-04
1.409000E+01,1.572151E-04
1.410000E+01,1.565463E-04
1.411000E+01,1.559208E-04
1.412000E+01,1.553377E-04
1.413000E+01,1.547962E-04
1.414000E+01,1.542953E-04
1.415000E+01,1.538343E-04
1.416000E+01,1.534124E-04
1.417000E+01,1.530287E-04
1.418000E+01,1.526826E-04
1.419000E+01,1.523733E-04
1.420000E+01,1.521001E-04
1.421000E+01,1.518624E-04
1.422000E+01,1.516595E-04
1.423000E+01,1.514909E-04
1.424000E+01,1.513559E-04
1.425000E+01,1.512541E-04
1.426000E+01,1.511849E-04
1.427000E+01,1.511478E-04
1.428000E+01,1.511423E-04
1.429000E+01,1.511681E-04
1.430000E+01,1.512246E-04
1.431000E+01,1.513114E-04
1.432000E+01,1.514283E-04
1.433000E+01,1.515748E-04
1.434000E+01,1.517506E-04
1.435000E+01,1.519554E-04
1.436000E+01,1.521889E-04
1.437000E+01,1.524508E-04
1.438000E+01,1.527409E-04
1.439000E+01,1.530590E-04
1.440000E+01,1.534048E-04
1.441000E+01,1.537781E-04
1.442000E+01,1.541788E-04
1.443000E+01,1.546067E-04
1.444000E+01,1.550618E-04
1.445000E+01,1.555437E-04
1.446000E+01,1.560525E-04
1.447000E+01,1.565881E-04
1.448000E+01,1.571504E-04
1.449000E+01,1.577393E-04
1.450000E+01,1.583548E-04
1.451000E+01,1.589968E-04
1.452000E+01,1.596654E-04
1.453000E+01,1.603606E-04
1.454000E+01,1.610824E-04
1.455000E+01,1.618308E-04
1.456000E+01,1.626059E-04
1.457000E+01,1.634078E-04
1.458000E+01,1.642364E-04
1.459000E+01,1.650920E-04
1.460000E+01,1.659746E-04
1.461000E+01,1.668844E-04
1.462000E+01,1.678215E-04
1.463000E+01,1.687860E-04
1.464000E+01,1.697781E-04
1.465000E+01,1.707980E-04
1.466000E+01,1.718459E-04
1.467000E+01,1.729220E-04
1.468000E+01,1.740265E-04
1.469000E+01,1.751597E-04
1.470000E+01,1.763218E-04
1.471000E+01,1.775130E-04
1.472000E+01,1.787337E-04
1.473000E+01,1.799841E-04
1.474000E+01,1.812645E-04
1.475000E+01,1.825753E-04
1.476000E+01,1.839169E-04
1.477000E+01,1.852894E-04
1.478000E+01,1.866934E-04
1.479000E+01,1.881292E-04
1.480000E+01,1.895971E-04
1.481000E+01,1.910977E-04
1.482000E+01,1.926313E-04
1.483000E+01,1.941983E-04
1.484000E+01,1.957993E-04
1.485000E+01,1.974346E-04
1.486000E+01,1.991048E-04
1.487000E+01,2.008104E-04
1.488000E+01,2.025519E-04
1.489000E+01,2.043299E-04
1.490000E+01,2.061448E-04
1.491000E+01,2.079973E-04
1.492000E+01,2.098880E-04
1.493000E+01,2.118174E-04
1.494000E+01,2.137861E-04
1.495000E+01,2.157949E-04
1.496000E+01,2.178444E-04
1.497000E+01,2.199352E-04
1.498000E+01,2.220681E-04
1.499000E+01,2.242437E-04
1.500000E+01,2.264628E-04
1.501000E+01,2.287263E-04
1.502000E+01,2.310347E-04
1.503000E+01,2.333890E-04
1.504000E+01,2.357899E-04
1.505000E+01,2.382383E-04
1.506000E+01,2.407350E-04
1.507000E+01,2.432810E-04
1.508000E+01,2.458771E-04
1.509000E+01,2.485243E-04
1.510000E+01,2.512234E-04
1.511000E+01,2.539755E-04
1.512000E+01,2.567817E-04
1.513000E+01,2.596427E-04
1.514000E+01,2.625599E-04
1.515000E+01,2.655341E-04
1.516000E+01,2.685665E-04
1.517000E+01,2.716582E-04
1.518000E+01,2.748104E-04
1.519000E+01,2.780241E-04
1.520000E+01,2.813007E-04
1.521000E+01,2.846413E-04
1.522000E+01,2.880472E-04
1.523000E+01,2.915195E-04
1.524000E+01,2.950598E-04
1.525000E+01,2.986691E-04
1.526000E+01,3.023490E-04
1.527000E+01,3.061008E-04
1.528000E+01,3.099258E-04
1.529000E+01,3.138256E-04
1.530000E+01,3.178015E-04
1.531000E+01,3.218550E-04
1.532000E+01,3.259877E-04
1.533000E+01,3.302011E-04
1.534000E+01,3.344968E-04
1.535000E+01,3.388762E-04
1.536000E+01,3.433411E-04
1.537000E+01,3.478931E-04
1.538000E+01,3.525338E-04
1.539000E+01,3.572649E-04
1.540000E+01,3.620880E-04
1.541000E+01,3.670050E-04
1.542000E+01,3.720175E-04
1.543000E+01,3.771274E-04
1.544000E+01,3.823362E-04
1.545000E+01,3.876460E-04
1.546000E+01,3.930584E-04
1.547000E+01,3.985753E-04
1.548000E+01,4.041984E-04
1.549000E+01,4.099296E-04
1.550000E+01,4.157708E-04
1.551000E+01,4.217237E-04
1.552000E+01,4.277901E-04
1.553000E+01,4.339719E-04
1.554000E+01,4.402710E-04
1.555000E+01,4.466889E-04
1.556000E+01,4.532276E-04
1.557000E+01,4.598888E-04
1.558000E+01,4.666742E-04
1.559000E+01,4.735854E-04
1.560000E+01,4.806241E-04
1.561000E+01,4.877919E-04
1.562000E+01,4.950903E-04
1.563000E+01,5.025209E-04
1.564000E+01,5.100848E-04
1.565000E+01,5.177836E-04
1.566000E+01,5.256185E-04
1.567000E+01,5.335904E-04
1.568000E+01,5.417006E-04
1.569000E+01,5.499498E-04
1.570000E+01,5.583389E-04
1.571000E+01,5.668685E-04
1.572000E+01,5.755390E-04
1.573000E+01,5.843507E-04
1.574000E+01,5.933039E-04
1.575000E+01,6.023982E-04
1.576000E+01,6.116336E-04
1.577000E+01,6.210094E-04
1.578000E+01,6.305248E-04
1.579000E+01,6.401789E-04
1.580000E+01,6.499703E-04
1.581000E+01,6.598973E-04
1.582000E+01,6.699581E-04
1.583000E+01,6.801502E-04
1.584000E+01,6.904711E-04
1.585000E+01,7.009178E-04
1.586000E+01,7.114867E-04
1.587000E+01,7.221741E-04
1.588000E+01,7.329756E-04
1.589000E+01,7.438864E-04
1.590000E+01,7.549014E-04
1.591000E+01,7.660147E-04
1.592000E+01,7.772201E-04
1.593000E+01,7.885108E-04
1.594000E+01,7.998793E-04
1.595000E+01,8.113178E-04
1.596000E+01,8.228176E-04
1.597000E+01,8.343697E-04
1.598000E+01,8.459643E-04
1.599000E+01,8.575909E-04
1.600000E+01,8.692387E-04
1.601000E+01,8.808959E-04
1.602000E+01,8.925503E-04
1.603000E+01,9.041889E-04
1.604000E+01,9.157984E-04
1.605000E+01,9.273644E-04
1.606000E+01,9.388724E-04
1.607000E+01,9.503071E-04
1.608000E+01,9.616525E-04
1.609000E+01,9.728924E-04
1.610000E+01,9.840100E-04
1.611000E+01,9.949879E-04
1.612000E+01,1.005809E-03
1.613000E+01,1.016454E-03
1.614000E+01,1.026906E-03
1.615000E+01,1.037146E-03
1.616000E+01,1.047155E-03
1.617000E+01,1.056914E-03
1.618000E+01,1.066406E-03
1.619000E+01,1.075610E-03
1.620000E+01,1.084510E-03
1.621000E+01,1.093085E-03
1.622000E+01,1.101320E-03
1.623000E+01,1.109195E-03
1.624000E+01,1.116695E-03
1.625000E+01,1.123802E-03
1.626000E+01,1.130502E-03
1.627000E+01,1.136779E-03
1.628000E+01,1.142620E-03
1.629000E+01,1.148011E-03
1.630000E+01,1.152941E-03
1.631000E+01,1.157398E-03
1.632000E+01,1.161374E-03
1.633000E+01,1.164860E-03
1.634000E+01,1.167849E-03
1.635000E+01,1.170335E-03
1.636000E+01,1.172314E-03
1.637000E+01,1.173783E-03
1.638000E+01,1.174740E-03
1.639000E+01,1.175186E-03
1.640000E+01,1.175122E-03
1.641000E+01,1.174550E-03
1.642000E+01,1.173475E-03
1.643000E+01,1.171902E-03
1.644000E+01,1.169839E-03
1.645000E+01,1.167293E-03
1.646000E+01,1.164273E-03
1.647000E+01,1.160790E-03
1.648000E+01,1.156856E-03
1.649000E+01,1.152483E-03
1.650000E+01,1.147684E-03
1.651000E+01,1.142474E-03
1.652000E+01,1.136868E-03
1.653000E+01,1.130881E-03
1.654000E+01,1.124530E-03
1.655000E+01,1.117831E-03
1.656000E+01,1.110802E-03
1.657000E+01,1.103459E-03
1.658000E+01,1.095821E-03
1.659000E+01,1.087905E-03
1.660000E+01,1.079729E-03
1.661000E+01,1.071311E-03
1.662000E+01,1.062668E-03
1.663000E+01,1.053818E-03
1.664000E+01,1.044779E-03
1.665000E+01,1.035567E-03
1.666000E+01,1.026199E-03
1.667000E+01,1.016692E-03
1.668000E+01,1.007061E-03
1.669000E+01,9.973218E-04
1.670000E+01,9.874898E-04
1.671000E+01,9.775793E-04
1.672000E+01,9.676043E-04
1.673000E+01,9.575783E-04
1.674000E+01,9.475141E-04
1.675000E+01,9.374242E-04
1.676000E+01,9.273202E-04
1.677000E+01,9.172133E-04
1.678000E+01,9.071142E-04
1.679000E+01,8.970329E-04
1.680000E+01,8.869789E-04
1.681000E+01,8.769610E-04
1.682000E+01,8.669876E-04
1.683000E+01,8.570667E-04
1.684000E+01,8.472054E-04
1.685000E+01,8.374106E-04
1.686000E+01,8.276885E-04
1.687000E+01,8.180451E-04
1.688000E+01,8.084857E-04
1.689000E+01,7.990151E-04
1.690000E+01,7.896380E-04
1.691000E+01,7.803583E-04
1.692000E+01,7.711798E-04
1.693000E+01,7.621059E-04
1.694000E+01,7.531395E-04
1.695000E+01,7.442833E-04
1.696000E+01,7.355395E-04
1.697000E+01,7.269103E-04
1.698000E+01,7.183974E-04
1.699000E+01,7.100022E-04
1.700000E+01,7.017260E-04
1.701000E+01,6.935699E-04
1.702000E+01,6.855344E-04
1.703000E+01,6.776204E-04
1.704000E+01,6.698280E-04
1.705000E+01,6.621576E-04
1.706000E+01,6.546092E-04
1.707000E+01,6.471826E-04
1.708000E+01,6.398776E-04
1.709000E+01,6.326938E-04
1.710000E+01,6.256307E-04
1.711000E+01,6.186877E-04
1.712000E+01,6.118641E-04
1.713000E+01,6.051589E-04
1.714000E+01,5.985714E-04
1.715000E+01,5.921006E-04
1.716000E+01,5.857454E-04
1.717000E+01,5.795047E-04
1.718000E+01,5.733773E-04
1.719000E+01,5.673621E-04
1.720000E+01,5.614577E-04
1.721000E+01,5.556629E-04
1.722000E+01,5.499764E-04
1.723000E+01,5.443967E-04
1.724000E+01,5.389226E-04
1.725000E+01,5.335526E-04
1.726000E+01,5.282853E-04
1.727000E+01,5.231192E-04
1.728000E+01,5.180530E-04
1.729000E+01,5.130851E-04
1.730000E+01,5.082141E-04
1.731000E+01,5.034386E-04
1.732000E+01,4.987571E-04
1.733000E+01,4.941681E-04
1.734000E+01,4.896703E-04
1.735000E+01,4.852620E-04
1.736000E+01,4.809421E-04
1.737000E+01,4.767089E-04
1.738000E+01,4.725610E-04
1.739000E+01,4.684972E-04
1.740000E+01,4.645160E-04
1.741000E+01,4.606159E-04
1.742000E+01,4.567957E-04
1.743000E+01,4.530540E-04
1.744000E+01,4.493895E-04
1.745000E+01,4.458008E-04
1.746000E+01,4.422867E-04
1.747000E+01,4.388459E-04
1.748000E+01,4.354771E-04
1.749000E+01,4.321791E-04
1.750000E+01,4.289506E-04
1.751000E+01,4.257905E-04
1.752000E+01,4.226975E-04
1.753000E+01,4.196706E-04
1.754000E+01,4.167085E-04
1.755000E+01,4.138101E-04
1.756000E+01,4.109743E-04
1.757000E+01,4.082000E-04
1.758000E+01,4.054861E-04
1.759000E+01,4.028317E-04
1.760000E+01,4.002356E-04
1.761000E+01,3.976968E-04
1.762000E+01,3.952144E-04
1.763000E+01,3.927873E-04
1.764000E+01,3.904147E-04
1.765000E+01,3.880955E-04
1.766000E+01,3.858288E-04
1.767000E+01,3.836137E-04
1.768000E+01,3.814494E-04
1.769000E+01,3.793349E-04
1.770000E+01,3.772695E-04
1.771000E+01,3.752521E-04
1.772000E+01,3.732822E-04
1.773000E+01,3.713587E-04
1.774000E+01,3.694810E-04
1.775000E+01,3.676482E-04
1.776000E+01,3.658596E-04
1.777000E+01,3.641145E-04
1.778000E+01,3.624120E-04
1.779000E+01,3.607516E-04
1.780000E+01,3.591324E-04
1.781000E+01,3.575539E-04
1.782000E+01,3.560152E-04
1.783000E+01,3.545158E-04
1.784000E+01,3.530550E-04
1.785000E+01,3.516321E-04
1.786000E+01,3.502466E-04
1.787000E+01,3.488978E-04
1.788000E+01,3.475851E-04
1.789000E+01,3.463079E-04
1.790000E+01,3.450656E-04
1.791000E+01,3.438577E-04
1.792000E+01,3.426836E-04
1.793000E+01,3.415428E-04
1.794000E+01,3.404346E-04
1.795000E+01,3.393587E-04
1.796000E+01,3.383144E-04
1.797000E+01,3.373013E-04
1.798000E+01,3.363188E-04
1.799000E+01,3.353665E-04
1.800000E+01,3.344438E-04
1.801000E+01,3.335504E-04
1.802000E+01,3.326857E-04
1.803000E+01,3.318493E-04
1.804000E+01,3.310407E-04
1.805000E+01,3.302594E-04
